Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:05,2019-09-24 18:38:06,1.003s,PASSED
"sendKeys(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Wanner""), ""21/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:06,2019-09-24 18:38:07,0.592s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:07,2019-09-24 18:38:08,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Wanner calender""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:08,2019-09-24 18:38:08,0.720s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:08,2019-09-24 18:38:09,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:09,2019-09-24 18:38:10,0.796s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:10,2019-09-24 18:38:11,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Welke diplomatieke""), ""testing :: Welke diplomatieke vertegenwooedliging"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:11,2019-09-24 18:38:14,2.679s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:14,2019-09-24 18:38:15,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Reisdocument ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:15,2019-09-24 18:38:15,0.640s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:15,2019-09-24 18:38:16,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Soort""), ""REISDOCUMENT"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:38:16,2019-09-24 18:38:17,0.704s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:17,2019-09-24 18:38:18,1.008s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Nummer""), ""testing :: Nummer"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:18,2019-09-24 18:38:19,1.377s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:19,2019-09-24 18:38:20,1.003s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Geldig tot""), ""21/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:20,2019-09-24 18:38:21,0.619s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:21,2019-09-24 18:38:22,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Geldig tot Calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:22,2019-09-24 18:38:23,0.733s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:23,2019-09-24 18:38:24,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:24,2019-09-24 18:38:24,0.657s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:24,2019-09-24 18:38:26,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/Aanvullende identiteitsdocumenten""), ""testing :: Aanvullende identiteitsdocumenten"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:26,2019-09-24 18:38:27,1.988s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:27,2019-09-24 18:38:28,1.006s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:28,2019-09-24 18:38:30,1.005s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:38:30,2019-09-24 18:38:30,0.078s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:30,2019-09-24 18:38:31,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/6 Overige gegevens/OVERIGE GEGEVENS tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:31,2019-09-24 18:38:31,0.483s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:31,2019-09-24 18:38:32,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/BEZITTINGEN_BAGAGE tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:32,2019-09-24 18:38:33,0.707s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:33,2019-09-24 18:38:34,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Geld ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:34,2019-09-24 18:38:34,0.613s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:34,2019-09-24 18:38:35,1.008s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bedrag en valuta text box""), ""Testing : Bedrag en valuta"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:35,2019-09-24 18:38:37,1.345s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:37,2019-09-24 18:38:38,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bedrag en valuta auto text box""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:38,2019-09-24 18:38:38,0.601s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:38:38,2019-09-24 18:38:40,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bedrag en valuta lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:40,2019-09-24 18:38:41,0.649s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:38:41,2019-09-24 18:38:45,4.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Pinpas_credict card ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:45,2019-09-24 18:38:46,0.621s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:46,2019-09-24 18:38:47,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bedrag maximale opname""), ""Testing : Bedrag en valuta"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:47,2019-09-24 18:38:48,1.346s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:48,2019-09-24 18:38:49,1.003s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Arrival location""), ""Luchthaven"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:38:49,2019-09-24 18:38:49,0.002s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:49,2019-09-24 18:38:50,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Datum""), ""04/02/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Datum img icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.009s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.008s,NOT_RUN
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""aug"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.006s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.005s,NOT_RUN
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.005s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.002s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Date/Right side/4th""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.008s,NOT_RUN
delay(3),Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.005s,NOT_RUN
"selectOptionByIndex(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Vlucht""), ""1"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:50,0.004s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:50,2019-09-24 18:38:51,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bestemming""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:38:51,2019-09-24 18:38:52,0.666s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:38:52,2019-09-24 18:38:54,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Bestemming lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:54,2019-09-24 18:38:54,0.700s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:38:54,2019-09-24 18:38:58,4.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Ingenomen n goederen ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:38:58,2019-09-24 18:38:59,0.600s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:38:59,2019-09-24 18:39:00,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Toelichting(preciosa)""), ""Testing : Bedrag en valuta"")",Chrome 77.0.3865.90,,,2019-09-24 18:39:00,2019-09-24 18:39:01,0.796s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:39:01,2019-09-24 18:39:02,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Koffers ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:39:02,2019-09-24 18:39:03,0.685s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:39:03,2019-09-24 18:39:04,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Tasen ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:39:04,2019-09-24 18:39:04,0.611s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:39:04,2019-09-24 18:39:05,1.003s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Dozen""))",Chrome 77.0.3865.90,,,2019-09-24 18:39:05,2019-09-24 18:39:06,0.615s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:39:06,2019-09-24 18:39:07,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/7 BEZITTINGEN_BAGAGE/Reis ja""))",Chrome 77.0.3865.90,,,2019-09-24 18:39:07,2019-09-24 18:39:07,0.611s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:39:07,2019-09-24 18:39:08,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 77.0.3865.90,,,2019-09-24 18:39:08,2019-09-24 18:39:09,0.626s,PASSED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-566,Chrome 77.0.3865.90,"Description:
It should be possible to create documents related to this Vreemdeling.

Solution:
create a tab Document with the functionality to fetch information of all these MBES18 tabs and records.
This in done in all rol/proces and also in Arrestanten module.

Testplan:
Step 1: Go to Opsporing - MBES18
Step 2: Enter a new record in MBES18 module, fill in the required fields and click save.
Step 3: Go to tab Documenten and generate a document
Step 4: This document should contain the same values in the MBES18 record

Navigation:
Opsporing - MBES18 -Tab Documenten",ACTPOL-566,2019-09-24 18:39:12,2019-09-24 18:39:52,39.936s,FAILED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,,2019-09-24 18:39:12,2019-09-24 18:39:36,23.485s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:39:36,2019-09-24 18:39:42,6.006s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:39:42,2019-09-24 18:39:42,0.351s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:39:42,2019-09-24 18:39:46,4.010s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,,,2019-09-24 18:39:46,2019-09-24 18:39:46,0.442s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:39:46,2019-09-24 18:39:47,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/8 Documenten/edit default mbes 18""))",Chrome 77.0.3865.90,,,2019-09-24 18:39:47,2019-09-24 18:39:49,2.015s,FAILED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-569,Chrome 77.0.3865.90,"Description:
Possibility to search in MBES18 module (left column).

Solution:
Create in the MBES18 module posibility to search on Datum incident, Bijzonderheden, Voornaam, Achternaam and Geboortedatum.

Testplan:
Step 1: Go to Opsporing - MBES18
Step 2: Select a voornaam that is visible in the grid.
Step 3: enter this voornaam in the left column in field voornaam and click filter.
Step 4: All record where this voornaam is entered should show in the search results.

Navigation:
Opsporing - MBES18",ACTPOL-569,2019-09-24 18:39:52,2019-09-24 18:41:11,1m - 19.784s,FAILED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,,2019-09-24 18:39:52,2019-09-24 18:40:13,20.770s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:40:13,2019-09-24 18:40:19,6.005s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:40:19,2019-09-24 18:40:20,0.502s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:40:20,2019-09-24 18:40:24,4.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:24,2019-09-24 18:40:24,0.379s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:24,2019-09-24 18:40:25,1.006s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Autorisatie/Autorisatie""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:40:25,2019-09-24 18:40:25,0.373s,PASSED
"comment(""Adding all feilds of MBES18 "")",Chrome 77.0.3865.90,,,2019-09-24 18:40:25,2019-09-24 18:40:25,0.007s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:40:25,2019-09-24 18:40:27,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Datum Incident Calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:27,2019-09-24 18:40:28,0.803s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:40:28,2019-09-24 18:40:30,2.011s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:30,2019-09-24 18:40:31,0.440s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:31,2019-09-24 18:40:32,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:32,2019-09-24 18:40:32,0.439s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:32,2019-09-24 18:40:33,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/14 th""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:33,2019-09-24 18:40:34,0.535s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:34,2019-09-24 18:40:35,1.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Organisatie""), Bijzonderheden, false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:35,2019-09-24 18:40:35,0.700s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:35,2019-09-24 18:40:36,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Voornaam""), Voornaam)",Chrome 77.0.3865.90,,,2019-09-24 18:40:36,2019-09-24 18:40:37,0.616s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:37,2019-09-24 18:40:38,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Achternaam""), Achternaam)",Chrome 77.0.3865.90,,,2019-09-24 18:40:38,2019-09-24 18:40:39,0.595s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:39,2019-09-24 18:40:40,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Geboortedatum textbox""), Geboortedatum)",Chrome 77.0.3865.90,,,2019-09-24 18:40:40,2019-09-24 18:40:40,0.006s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Geboortedatum Calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:40,2019-09-24 18:40:40,0.770s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:40:40,2019-09-24 18:40:42,2.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftmonth""), ""jan"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:42,2019-09-24 18:40:43,0.557s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.002s,NOT_RUN
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftyear""), ""2009"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.004s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.002s,NOT_RUN
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftyear""), ""1999"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.002s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.002s,NOT_RUN
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftyear""), ""1989"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.004s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.002s,NOT_RUN
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftyear""), ""1985"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:43,0.003s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:43,2019-09-24 18:40:44,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/26th""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:44,2019-09-24 18:40:45,0.613s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:40:45,2019-09-24 18:40:47,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Filter""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:47,2019-09-24 18:40:47,0.640s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:47,2019-09-24 18:40:48,1.005s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:40:48,2019-09-24 18:40:48,0.057s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:48,2019-09-24 18:40:49,1.005s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 77.0.3865.90,,,2019-09-24 18:40:49,2019-09-24 18:40:49,0.002s,PASSED
"log.logInfo(getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Datum Incident get text"")))",Chrome 77.0.3865.90,,,2019-09-24 18:40:49,2019-09-24 18:40:50,0.451s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:50,2019-09-24 18:40:51,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/resetform""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:51,2019-09-24 18:40:51,0.651s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:51,2019-09-24 18:40:52,1.005s,PASSED
"comment(""Checking combinations Search module"")",Chrome 77.0.3865.90,,,2019-09-24 18:40:52,2019-09-24 18:40:52,0.006s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:52,2019-09-24 18:40:53,1.005s,PASSED
"comment(""Checking Datum Incident  and Bijzonderheden"")",Chrome 77.0.3865.90,,,2019-09-24 18:40:53,2019-09-24 18:40:53,0.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Datum Incident Calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:53,2019-09-24 18:40:54,0.631s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:40:54,2019-09-24 18:40:56,2.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:56,2019-09-24 18:40:57,0.439s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:57,2019-09-24 18:40:58,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Leftyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:40:58,2019-09-24 18:40:58,0.466s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:40:58,2019-09-24 18:40:59,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/14 th""))",Chrome 77.0.3865.90,,,2019-09-24 18:40:59,2019-09-24 18:41:05,5.590s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:41:05,2019-09-24 18:41:06,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Organisatie""), Bijzonderheden, false)",Chrome 77.0.3865.90,,,2019-09-24 18:41:06,2019-09-24 18:41:06,0.503s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:41:06,2019-09-24 18:41:08,2.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/10 MBES search module/Filter""))",Chrome 77.0.3865.90,,,2019-09-24 18:41:08,2019-09-24 18:41:09,1.048s,FAILED
